Property ID,Locality name,Postal code,price,Type of property,Subtype of property,Construction year,Number of rooms,Surface of the plot,Living area,kitchen,furnished,Open fire,Terrace,Garden,Garden orientation,Number of facades,Swimming pool,State of builing,Energy class,Primary energy consumption,Heating type,Flood zone type,Double glazing,cadastral_income
20396397,Meerbeke,9402,460000,house,,1985,4,1451,272,Installed,,1,,1277,South,4,,Good,D,352,Fuel oil,Non flood zone,Yes,1732
20404988,Roeselare,8800,199000,house,,,5,735,189,Installed,0,,,,,,,To renovate,F,840,Fuel oil,Non flood zone,Yes,473
20388045,Edegem,2650,205000,apartment,,1987,2,,76,1,0,,3,,,3,,Good,C,231,Gas,Non flood zone,Yes,631
20406173,Ronse,9600,285000,house,,,4,150,160,Installed,,,,,,2,,Just renovated,A,77,Gas,,Yes,
20388829,Boechout,2530,315000,apartment,,2008,2,,90,Installed,,,7,,,,,Good,A,97,Gas,Non flood zone,Yes,1799
20406108,Snellegem,8490,459000,house,,1925,3,390,225,Semi equipped,,,,,,4,,Good,C,251,Gas,Non flood zone,Yes,616
20401342,Morlanwelz-carnieres,7141,158000,house,,1800,3,230,103,Hyper equipped,0,,25,230,,3,,Good,E,403,Fuel oil,Non flood zone,,
20400859,Putte,2580,385000,house,,1960,3,613,281,Installed,,,,,,,,To renovate,F,588,Fuel oil,Non flood zone,Yes,1344
20402080,Vilvoorde,1800,439000,house,,1949,3,142,170,Installed,,,,54,East,3,,Good,C,265,Gas,Non flood zone,Yes,1236
20402446,Lichtaart,2460,499000,house,,1950,3,3124,610,,,,,,,4,,Good,D,339,Gas,Non flood zone,Yes,4084
20402608,Opwijk,1745,695000,house,,1995,7,1800,279,Hyper equipped,,,,,,4,,Good,B,183,Gas,Non flood zone,Yes,2104
20391870,Knokke-zoute,8300,3495000,apartment,,2010,3,,143,Hyper equipped,0,,,640,South,3,,Good,B,155,Gas,Non flood zone,Yes,2112
20404787,Kortrijk%20%28kortrijk%29,8500,269000,house,,1918,3,60,146,,0,,,,,2,,,A,92,Gas,Non flood zone,Yes,406
20404786,Koksijde%20%28koksijde%29,8670,349000,house,,1978,3,611,117,,0,,,,,4,,,F,940,Gas,Non flood zone,No,1170
10902779,Ixelles,1050,1390000,apartment,,,4,,284,Installed,0,1,,,,2,0,Good,D,190,Fuel oil,,Yes,3676
11268545,Ixelles,1050,1550000,apartment,,1911,3,,213,1,0,,4,,,,0,As new,E,249,Fuel oil,,No,
11205850,Bonheiden,2820,285000,house,,,3,665,194,,,,,,,3,,To be done up,F,,,,,
20404720,Puurs%20breendonk,2870,360000,house,,1900,4,250,160,Installed,,,,,,2,,Good,C,264,Fuel oil,,Yes,561
20404719,Zaventem%20sint-stevens-woluwe,1932,259000,apartment,,,2,,75,,0,,8,,,2,,To renovate,Not specified,,,,,
20404698,Diest,3290,448999,house,,1961,3,305,160,Installed,,1,,,,3,,,D,358,Gas,Non flood zone,Yes,986
20404693,Woluwe-saint-lambert,1200,259000,apartment,,,2,,75,,0,,8,,,2,,To renovate,Not specified,,,,,
20404690,%27s%20gravenwezel,2970,639000,house,,2025,4,245,164,,,,,,,,,Good,Not specified,,,Non flood zone,Yes,
20404689,Kruibeke,9150,485000,house,,1993,4,524,204,,0,,,,,,,Good,F,571,Electric,Non flood zone,Yes,1309
20404688,Oostende,8400,299000,apartment,,1973,2,,84,,0,,,,,,,To renovate,B,152,Gas,Non flood zone,,1026
20366856,Aalst%20%289300%29,9300,169000,apartment,,1991,2,,75,,,,,,,,,To be done up,C,225,,Non flood zone,Yes,865
20404674,Arendonk,2370,289000,apartment,,2006,2,,98,Installed,,,24,,,2,,Good,B,186,Gas,Non flood zone,Yes,875
20404032,Rochehaut,6830,450000,house,,1980,5,3543,173,Installed,1,1,,,,4,,,F,509,,,Yes,667
20404670,Meerhout,2450,345000,house,,1955,3,7840,190,,,,,,,4,,To renovate,F,635,Gas,Non flood zone,,542
20404669,Knokke-heist,8300,1995000,apartment,,,2,,,Hyper equipped,,,,,,2,0,,Not specified,,,Non flood zone,Yes,
20393143,Geraardsbergen,9500,299999,house,,1938,3,1050,235,Installed,,,,895,South East,2,,Good,D,375,Fuel oil,Non flood zone,Yes,575
20400882,Aalst,9300,225000,apartment,,,2,,77,Installed,,,,,,2,,Good,B,142,Gas,Non flood zone,Yes,
20396667,Roeselare,8800,325000,apartment,,2023,3,,94,1,,,5,29,South,,,Good,Not specified,,,Non flood zone,Yes,
20399939,Evergem,9940,349000,apartment,,2016,2,,120,Installed,,,26,,,2,,Good,A,80,Gas,Non flood zone,Yes,
20396774,Gent,9000,435000,apartment,,1759,1,,68,Installed,,,,,,,,Good,B,149,Gas,Non flood zone,Yes,
20396699,Gent,9000,435000,apartment,,1759,1,,66,Installed,,,,,,,,Good,B,164,Gas,Non flood zone,Yes,
20398429,Gent,9000,445000,apartment,,2014,2,,101,,,,10,,,,,Good,A,65,Gas,Non flood zone,Yes,
20396650,Gent,9000,585000,apartment,,1759,2,,110,Installed,,,,,,,,Good,A,99,Gas,Non flood zone,Yes,
20398430,Gent,9000,599000,apartment,,2024,3,,105,Installed,,,,,,,,Just renovated,A,30,,Non flood zone,Yes,
20397971,Gent,9000,985000,apartment,,2017,2,,126,,,,17,,,,,As new,A,66,Gas,Non flood zone,Yes,
20403078,Halen,3545,524950,house,,1998,3,839,180,Installed,,,,,,,,Good,B,194,Gas,Non flood zone,Yes,900
20389649,Hannut,4280,239000,house,,1850,4,380,532,Semi equipped,,,65,,,2,,Good,C,209,Fuel oil,Non flood zone,Yes,1539
20390590,Bredene,8450,219000,apartment,,1965,2,,66,1,0,,4,,,,,Good,B,193,Fuel oil,Non flood zone,Yes,622
20391690,Kortrijk,8500,349000,apartment,,2010,2,,110,Installed,,,8,,,2,,Good,A,98,Gas,Non flood zone,Yes,1165
20400040,Roeselare,8800,365000,house,,2006,3,390,199,Installed,,,35,200,South,3,,Good,C,220,Gas,Non flood zone,Yes,733
20401003,Aubange,6790,425000,house,,2023,4,381,159,1,0,,18,,,3,,Good,A,73,Fuel oil,Non flood zone,Yes,1
20399460,Sint-katelijne-waver,2860,599000,house,,1954,3,3690,250,Semi equipped,,,,,,,,Good,F,643,Fuel oil,Non flood zone,Yes,1159
20404323,Koksijde,8670,449000,apartment,,,2,,69,,0,,,,,,,As new,B,108,,Non flood zone,,
20405981,Gavere,9890,365000,house,,2021,3,195,171,Hyper equipped,0,,9,15,,2,0,As new,A,1,Gas,Non flood zone,Yes,1
20405995,Gavere,9890,370000,house,,2021,3,198,174,Hyper equipped,0,,9,15,,2,0,As new,A,1,Gas,Non flood zone,Yes,1
20405992,Gavere,9890,375000,house,,2021,3,200,176,Hyper equipped,0,,9,15,,2,0,As new,A,1,Gas,Non flood zone,Yes,1
20405989,Gavere,9890,376000,house,,2021,3,198,174,Hyper equipped,0,,9,15,,3,0,As new,A,1,Gas,Non flood zone,Yes,1
20405991,Gavere,9890,397000,house,,2021,3,223,197,Hyper equipped,0,,10,16,,3,0,As new,A,1,Gas,Non flood zone,Yes,1
20396984,Willebroek,2830,209000,apartment,,1963,3,,124,Semi equipped,,,,,,2,,To be done up,C,210,Gas,Non flood zone,Yes,605
20396007,Anderlecht,1070,288500,apartment,,2012,2,,90,Installed,0,,,,,2,0,As new,B,74,Gas,Non flood zone,Yes,1079
20396797,Antwerpen,2000,349000,apartment,,2016,1,,70,Semi equipped,,,12,,,4,,Good,A,92,Gas,Non flood zone,Yes,
20404662,Oedelem,8730,349000,house,,,2,535,,,,,,,,,,Good,F,597,Electric,Non flood zone,Yes,
20404654,Torhout,8820,149000,apartment,,1992,1,,70,Installed,0,,,,,,0,Good,C,244,,Non flood zone,Yes,
20404637,Antwerpen,2140,418000,house,,,3,,162,Installed,,,20,,,,,Good,B,194,Gas,,Yes,676
20404628,Brugge,8000,695000,house,,1850,2,106,,,,,,,,,,Good,C,,,Non flood zone,,1844
20404626,Schriek,2223,440000,house,,,3,753,141,Installed,,,,,,4,,Good,D,321,Gas,Non flood zone,Yes,
11308604,Etterbeek,1040,280000,apartment,,1960,1,,70,Installed,,,8,,,2,,Just renovated,E,228,Gas,Non flood zone,Yes,
20404623,Ath,7800,280000,house,,2015,2,132,90,Installed,,,15,34,South West,,,,B,119,Gas,,Yes,723
20404621,Stabroek,2940,199000,house,,1900,2,320,75,,,,,,,3,,To renovate,E,468,,Non flood zone,Yes,267
20404619,Koekelare,8680,295000,house,,1972,3,754,158,,,,,,,4,,Good,E,442,Gas,Non flood zone,Yes,679
20404618,Wemmel,1780,621347,house,,1991,4,352,215,Hyper equipped,0,,40,287,,3,0,As new,D,325,Gas,Non flood zone,Yes,1819
20404617,Torhout,8820,199000,house,,1931,3,324,,,,,,249,North East,3,,Good,F,952,,Non flood zone,No,285
20404616,Torhout,8820,199000,house,,1977,3,411,100,1,,,,280,South East,3,,Good,F,809,Fuel oil,Non flood zone,No,441
20404615,Torhout,8820,199000,house,,1977,3,435,100,1,,,,335,South West,3,,Good,F,788,Fuel oil,Non flood zone,No,438
20404611,Aalter,9880,374000,house,,2024,3,,,,,,,,,,,,Not specified,,,Non flood zone,,
20404610,Aalter,9880,490000,house,,2024,3,,,,,,,,,,,,Not specified,,,Non flood zone,,
20404606,Melle,9090,479000,house,,2024,3,567,140,Hyper equipped,0,,,,,3,,,Not specified,,,Non flood zone,Yes,
20404604,Gavere%20semmerzake,9890,575000,house,,1986,2,1227,375,Hyper equipped,0,,75,480,,4,0,Good,B,155,Fuel oil,Non flood zone,Yes,1132
20404602,Sint-niklaas,9100,365000,house,,1850,5,147,156,,,,,,,2,,As new,F,559,,Non flood zone,Yes,622
20110843,Frameries,7080,115000,house,,,2,135,90,Semi equipped,,,,,,2,0,Good,D,,Fuel oil,Non flood zone,No,329
20404601,Binche,7130,160000,house,,,3,,104,Installed,,,1,,,2,,,D,,Gas,,Yes,419
20404600,Oostende,8400,198000,apartment,,2003,2,,72,Installed,,,10,,,2,,Good,C,219,Electric,Non flood zone,Yes,895
20404599,Ieper,8900,194000,apartment,,,1,,98,Installed,,,20,,,2,,Good,B,176,,,Yes,
20404597,Koksijde,8670,138000,apartment,,,1,,40,Installed,1,,10,,,2,,,B,134,Electric,,Yes,
20393063,Knokke-heist,8300,1235000,apartment,,2003,3,,116,Installed,0,,,,,2,,Good,A,77,Gas,Non flood zone,Yes,1678
20402878,Antwerpen-2060,2060,299000,house,,1899,4,47,160,1,,,,,,,,Good,C,279,Gas,Possible flood zone,Yes,567
20396547,Liege,4000,159000,house,,1850,2,47,76,Installed,0,,,,,2,0,Good,E,424,Pellet,Non flood zone,Yes,292
20396823,Nijlen,2560,179000,house,,1930,3,650,129,Not installed,,,,440,West,3,,To renovate,F,1641,Electric,Non flood zone,Yes,250
20397857,Vosselaar,2350,335000,house,,1964,4,764,180,Installed,,,,,,3,,To be done up,D,328,Gas,Non flood zone,Yes,1091
20394093,Boom,2850,565000,house,,1998,3,655,150,1,0,,,,,4,,Good,B,118,,Non flood zone,Yes,
20380875,Marche-en-famenne-hargimont,6900,399000,house,,1907,5,822,255,Installed,,,,672,South,3,,Good,C,203,Fuel oil,Non flood zone,,1018
20393713,Ronse,9600,750000,apartment,,2009,2,,426,Hyper equipped,,,10,35,South,2,,Good,A,85,Gas,,Yes,4079
20406359,Gavere,9890,376463,house,,2025,3,238,120,Hyper equipped,0,,14,158,,3,0,As new,Not specified,,,Non flood zone,Yes,
20406365,Gavere,9890,399189,house,,2025,3,154,153,Hyper equipped,0,,17,49,,2,0,As new,Not specified,,,Non flood zone,Yes,
20406353,Gavere,9890,401089,house,,2025,3,159,153,Hyper equipped,0,,17,53,,2,0,As new,Not specified,,,Non flood zone,Yes,
20405844,Westende,8434,534000,house,,1997,4,613,217,,0,,,,,,,,C,254,Gas,Non flood zone,Yes,1251
20402144,Geraardsbergen,9500,275000,house,,,4,240,199,Installed,,,46,234,South West,3,,Good,F,834,Electric,,Yes,644
20398872,De-panne,8660,279000,apartment,,1920,2,,82,Installed,,,,,,,,Good,B,173,Gas,Non flood zone,Yes,526
20401249,Wachtebeke,9185,299000,house,,1969,3,1141,160,Semi equipped,,,,,,3,,To be done up,D,326,Gas,Non flood zone,Yes,71
20400863,Etterbeek,1040,349000,apartment,,1947,2,,95,Hyper equipped,,,7,,,2,0,Good,Not specified,,Fuel oil,Non flood zone,Yes,
20401758,Avelgem,8580,355000,apartment,,2013,3,,181,,,,,,,2,,Good,A,91,Gas,,Yes,
20404590,La%20calamine,4721,275000,house,,,6,579,194,,,,1,,,,,,G,610,Gas,,No,1960
20404589,Ham-sur-heure-nalinnes%20jamioulx,6120,1258171,house,,2024,10,2208,615,Hyper equipped,0,,60,1300,,4,0,As new,A,74,Gas,,Yes,
20404588,Kortrijk,8500,477000,house,,2024,3,144,175,Hyper equipped,,,20,72,South,2,0,As new,A,45,Gas,Non flood zone,Yes,
20404583,Boortmeerbeek,3190,368000,house,,1958,2,641,196,Hyper equipped,0,,,,,3,0,Good,D,366,Gas,Non flood zone,,
20404582,Zemst%20hofstade,1981,598000,house,,,3,2434,178,Installed,0,,20,1827,,4,,To be done up,E,404,Gas,Non flood zone,,
20404581,Oud-turnhout,2360,375000,house,,1949,3,580,113,Hyper equipped,0,,50,200,,4,,Good,B,194,Gas,Non flood zone,Yes,867
20404578,Antwerpen,2000,415000,apartment,,1999,2,,85,,0,,2,,,2,0,Good,B,167,Gas,Non flood zone,Yes,
20404574,Remicourt,4350,139900,house,,1874,3,90,105,Not installed,0,,,,,3,0,Good,F,437,Fuel oil,Non flood zone,Yes,282
20404554,Sint-lievens-houtem,9520,405000,house,,2024,3,270,152,Hyper equipped,0,,,,,3,0,As new,Not specified,,,Non flood zone,Yes,
20404552,Sint-lievens-houtem,9520,485000,house,,2024,3,421,177,Hyper equipped,0,,,,,4,0,As new,Not specified,,,Non flood zone,Yes,
20404573,Gent,9000,580000,apartment,,2020,1,,77,Hyper equipped,0,,8,,,2,0,As new,Not specified,,,Non flood zone,Yes,
20404547,Gent,9000,666410,apartment,,2020,2,,92,Hyper equipped,0,,9,,,2,0,As new,Not specified,,,Non flood zone,Yes,
20404540,Sint-lievens-houtem,9520,480000,house,,2024,3,426,171,Hyper equipped,0,,,,,4,0,As new,Not specified,,,Non flood zone,Yes,
20404535,Sint-lievens-houtem,9520,520000,house,,2024,3,494,180,Hyper equipped,0,,,,,4,0,As new,Not specified,,,Non flood zone,Yes,
20404537,Gent,9000,575000,apartment,,2020,1,,77,Hyper equipped,0,,8,,,2,0,As new,Not specified,,,Non flood zone,Yes,
20404534,Sint-lievens-houtem,9520,399500,house,,2024,3,274,148,Hyper equipped,0,,,,,3,0,As new,Not specified,,,Non flood zone,Yes,
20404571,Stekene,9190,282000,apartment,,2024,2,,88,Hyper equipped,0,,17,,,3,0,As new,Not specified,,,Non flood zone,Yes,
20404532,Stekene,9190,246000,apartment,,2024,1,,66,Hyper equipped,0,,11,,,3,0,As new,Not specified,,,Non flood zone,Yes,
20404531,Stekene,9190,305000,apartment,,2024,3,,100,Hyper equipped,0,,23,,,3,0,As new,Not specified,,,Non flood zone,Yes,
20404533,Sint-lievens-houtem,9520,490000,house,,2024,3,562,165,Hyper equipped,0,,,,,4,0,As new,Not specified,,,Non flood zone,Yes,
20404490,Seilles,5300,279000,house,,2019,3,588,155,Semi equipped,,,,,,4,,,B,115,,,Yes,
20404487,Aalst,9300,549000,apartment,,2000,4,,180,Installed,,,15,,,2,,Good,B,123,,Non flood zone,Yes,1199
20402322,Evergem,9940,419000,house,,2007,3,440,160,1,,,25,,,3,,Good,B,112,Gas,Non flood zone,Yes,687
20402315,Evergem,9940,419000,house,,2007,3,440,160,1,,,25,,,3,,Good,B,112,Gas,Non flood zone,Yes,687
20402359,Sint-huibrechts-lille,3910,469000,house,,1998,3,716,227,Installed,,,,,,4,,Good,B,191,Fuel oil,Non flood zone,Yes,1041
20393102,Geraardsbergen,9500,225000,house,,1899,5,190,236,Semi equipped,,,39,50,East,,,To renovate,D,359,Gas,Non flood zone,,659
20395949,Hoboken,2660,359000,house,,,4,96,148,1,,,25,12,,2,,Good,D,316,,Non flood zone,Yes,
20406139,Ixelles,1050,980000,apartment,,,2,,141,Hyper equipped,,,5,,,2,0,As new,D,,Gas,,Yes,2500
20403547,Oekene,8800,199000,house,,,5,735,189,Installed,0,,,,,,,To renovate,F,840,Fuel oil,Non flood zone,Yes,473
20390129,Niel,2845,469000,house,,1874,4,172,195,Hyper equipped,,,32,66,,2,,Just renovated,A,86,Gas,Non flood zone,Yes,327
20396747,Gent,9000,325000,apartment,,,2,,69,,0,,25,30,,,,Just renovated,A,72,,Non flood zone,Yes,
20398431,Sint-denijs-westrem,9051,995000,apartment,,1939,2,,149,Hyper equipped,,,11,,,,,As new,A,90,,Non flood zone,Yes,
20399105,Lier,2500,250000,house,,1957,2,211,151,Semi equipped,,,,,,,,To be done up,F,724,Electric,Non flood zone,,589
20397968,Oordegem,9340,280000,house,,1934,4,880,185,,0,,25,800,,,,To be done up,F,982,Electric,Non flood zone,,532
20400057,Ekeren,2180,365000,house,,1930,4,183,145,Installed,,,,,,2,,Good,A,55,Gas,Non flood zone,Yes,
20399653,Aalst,9300,1195000,house,,1998,3,1119,385,Hyper equipped,,,,,,4,,As new,B,118,Gas,Non flood zone,Yes,2284
20383983,Mechelen,2800,320000,house,,1930,4,125,153,Installed,,,,37,South,2,,Just renovated,D,321,Gas,Non flood zone,Yes,473
20381350,Mechelen,2800,399000,house,,1963,3,198,123,Installed,,,34,50,South East,3,,Good,C,279,Gas,Non flood zone,Yes,639
20404486,Kortrijk,8500,395000,house,,2024,3,122,180,Hyper equipped,,,16,45,South,2,0,As new,A,44,Gas,Non flood zone,Yes,
20404484,Westende,8434,275000,apartment,,2010,2,,84,Hyper equipped,0,,8,,,2,0,Good,A,68,Gas,Non flood zone,,652
20404483,Fl%c3%89malle,4400,249000,apartment,,2002,3,,128,,,,27,,,,,Good,B,115,Gas,,Yes,974
20404477,Dilsen,3650,305626,apartment,,2023,2,,92,Installed,,,14,,,,,,Not specified,,,Non flood zone,,
20404468,Dilsen,3650,235910,apartment,,2023,1,,68,Installed,,,14,,,,,,Not specified,,,Non flood zone,,
20404479,Dilsen,3650,315727,apartment,,2023,2,,99,Installed,,,12,,,,,,Not specified,,,Non flood zone,,
20404456,Ronse,9600,295000,house,,,1,,400,,,,,,,4,,Good,Not specified,,Electric,,,
20404454,Brasschaat,2930,365000,house,,1955,3,438,135,Installed,,,,,,4,,Good,F,752,Gas,,Yes,752
20404449,Herentals,2200,695000,house,,1900,6,1661,354,,,,,,,4,,To renovate,C,257,Gas,Non flood zone,Yes,
20404442,Brugge,8000,185000,house,,1850,2,,95,Semi equipped,,,,,,2,,Good,F,1001,Electric,,Yes,250
20404441,Fl%c3%89malle,4400,149000,apartment,,2002,1,,50,,,,,,,,,Good,C,235,Gas,,Yes,352
20404439,Li%c3%88ge,4000,352000,house,,2022,2,736,120,Installed,,,,540,,3,,Just renovated,F,455,Pellet,,Yes,
20404432,Saint-gilles,1060,327000,apartment,,2024,3,,118,USA hyper equipped,,,37,,,4,,As new,A,30,Gas,Non flood zone,,
20404431,Linkebeek,1630,1149000,house,,,6,963,396,USA hyper equipped,,1,,,,4,,As new,B,182,Gas,Non flood zone,Yes,3036
20404429,Drogenbos,1620,1149000,house,,,6,963,396,USA hyper equipped,,1,,,,4,,As new,B,182,Gas,,Yes,3036
20404430,Uccle,1180,1149000,house,,,6,963,396,USA hyper equipped,,1,,,,4,,As new,D,182,Gas,Non flood zone,Yes,3036
20404428,Beersel,1650,1149000,house,,,6,963,396,USA hyper equipped,,1,,,,4,,As new,B,182,Gas,Non flood zone,Yes,3036
20404427,Anderlecht,1070,327000,apartment,,2024,3,,118,,,,17,,,4,,As new,A,30,Gas,Non flood zone,,
20404426,Bruxelles,1000,327000,apartment,,2024,3,,118,USA hyper equipped,,,37,,,4,,As new,A,30,Gas,Non flood zone,Yes,
20404424,Sint-kwintens-lennik,1750,620000,house,,1967,5,722,238,1,,,24,,,4,,As new,C,290,Gas,Possible flood zone,Yes,1163
20404422,Herzele,9550,229000,apartment,,,2,,107,,,,,,,,,As new,D,342,,Non flood zone,Yes,501
20404409,Wingene,8750,244000,apartment,,2018,1,,72,,,,20,,,,,As new,A+,64,,Non flood zone,No,634
20404407,Harelbeke,8531,295000,house,,,4,604,190,1,,,10,120,North East,3,,Good,F,737,Electric,Non flood zone,Yes,525
20390710,Hingene,2880,359000,apartment,,2012,3,,217,1,,,6,,,,,Good,B,107,Gas,Non flood zone,Yes,604
20404093,Westende,8434,149000,apartment,,1972,2,,55,,1,,,,,,,To be done up,F,667,Electric,,No,
20406045,Saint-gilles,1060,520000,apartment,,2006,3,,149,,0,,10,,,,0,,F,308,Gas,,Yes,821
20403516,Knokke,8300,3495000,apartment,,2010,3,,143,,,,65,400,South,,,,B,155,Gas,Non flood zone,Yes,
20393414,Blankenberge,8370,130000,apartment,,1937,2,,72,,,,,,,,,To renovate,C,262,,Non flood zone,Yes,552
20393425,Lauwe,8930,179000,apartment,,2008,2,,114,Installed,0,,,,,,,Good,C,267,Electric,Non flood zone,Yes,
20398622,Berchem,2600,375000,apartment,,1975,2,,110,Installed,,,12,,,,,,B,136,Gas,Non flood zone,Yes,1400
20395854,Knokke,8300,2775000,apartment,,1989,4,,164,,,,,,,,,As new,A,90,Electric,Non flood zone,Yes,
20392747,Knokke-zoute,8300,3795000,apartment,,1961,4,,211,Hyper equipped,,,,,,3,,Good,D,331,Gas,Non flood zone,Yes,
20402884,Denderbelle,9280,249000,house,,,3,96,120,1,,,12,,,,,Good,C,224,,Non flood zone,Yes,379
20396035,Merksem,2170,319000,house,,1961,5,180,168,Semi equipped,,,,65,,2,,To renovate,E,,Fuel oil,Non flood zone,Yes,889
20397319,Wetteren,9230,365000,house,,,4,269,283,Semi equipped,,,,,,2,,To renovate,F,634,Gas,Non flood zone,Yes,
20396245,Boom,2850,410000,house,,1976,3,180,195,Installed,,,12,68,South West,2,,Good,B,122,Gas,Non flood zone,Yes,
20394810,Deinze-astene,9800,495000,house,,1972,4,705,231,Hyper equipped,0,,,350,,4,0,Good,B,197,Fuel oil,Non flood zone,Yes,1224
20402629,Gent,9000,220000,apartment,,1935,1,,71,Installed,,,,,,,,Just renovated,B,183,Gas,Non flood zone,Yes,201
20402656,Gent,9000,375000,apartment,,,2,,91,,0,,,,,,,Good,B,104,,Non flood zone,Yes,
20404984,Willebroek,2830,239000,house,,1954,3,168,149,1,,,,,,2,,To renovate,D,347,,,Yes,443
20406095,Bellefontaine,6730,485000,house,,2024,3,1046,140,Hyper equipped,,,12,800,North,4,,,A,62,Gas,,Yes,782
20406099,Waregem,8790,515000,house,,2021,3,225,140,Installed,,,,,,3,,Good,A,9,,,Yes,
20306655,Wevelgem,8560,289000,apartment,,1995,2,,128,,,,,,,2,,As new,C,263,,Non flood zone,No,1130
20404394,Vlierzele,9520,174900,apartment,,1983,2,,102,,0,,,,,,,Good,E,472,,Non flood zone,,
20404390,Assebroek,8310,279000,house,,,3,164,135,,0,,,,,,,,D,361,Gas,Non flood zone,,478
20404389,Nieuwpoort,8620,895000,apartment,,2000,4,,160,Installed,,,,,,,,As new,B,164,Electric,Non flood zone,,1829
20404387,Waterland-oudeman,9988,390000,house,,2022,3,172,158,Hyper equipped,,,,,,,,Good,A,42,Gas,Non flood zone,Yes,
20404393,Drieslinter,3350,225000,house,,,2,393,90,Hyper equipped,0,,,,,,,Good,D,326,Gas,,,
20404383,Deurne,2100,295000,apartment,,1974,2,,117,Semi equipped,,,48,,,2,,To be done up,C,213,Gas,Non flood zone,Yes,
20404380,Waterland-oudeman,9988,390000,house,,2022,3,186,156,Hyper equipped,,,,,,,,Good,A,33,Gas,Non flood zone,Yes,
20404377,Eeklo,9900,369000,house,,1994,4,476,153,Installed,0,,,,,,0,Good,B,166,Gas,Non flood zone,Yes,
20404373,Rotselaar,3110,315000,house,,1968,3,6100,130,,0,,,,,4,,To renovate,F,704,Electric,,Yes,
20404370,Zottegem,9620,327500,house,,2023,3,887,132,1,0,,,,,3,,,Not specified,,,,Yes,
20404369,Hamme,9220,115000,house,,,2,879,85,,,,,,,2,,To renovate,F,1098,,Non flood zone,,
20404367,Knokke-heist,8300,689000,apartment,,1961,1,,189,,,,,,,,,Good,Not specified,,Electric,Non flood zone,No,2496
20404366,Dalhem,4607,830000,house,,,5,780,387,Installed,,,,,,3,0,Good,C,252,Gas,,Yes,1678
20297185,Gentbrugge,9050,319000,house,,,2,72,99,,,,,,,,,Good,C,211,,Non flood zone,,
20404362,Gent,9000,449000,apartment,,,2,,96,Installed,0,,,,,2,,Good,B,178,Gas,Non flood zone,Yes,
20404360,Ekeren,2180,249999,apartment,,1979,2,,80,,,,,,,,,Good,B,112,Gas,Non flood zone,Yes,
20404358,Tournai%20lamain,7522,780000,house,,,3,4000,270,Installed,0,,,,,4,1,As new,C,173,,,Yes,1243
20404354,Westerlo,2260,345000,house,,1951,3,971,153,Hyper equipped,,,,,,4,,Good,F,749,Gas,Non flood zone,Yes,785
20404352,De%20panne,8660,225000,apartment,,1990,2,,,,1,,,,,,,To renovate,Not specified,,,Non flood zone,,
20393516,Wommelgem,2160,189500,apartment,,1975,2,,90,Semi equipped,,,,,,2,,Good,C,203,Gas,Non flood zone,Yes,
20399350,Tielt-8700,8700,325000,house,,1938,4,205,215,1,0,,,,,,,To be done up,D,359,,Non flood zone,,411
20401795,Saint-gilles,1060,385000,house,,1920,3,52,115,Semi equipped,0,,,,,2,0,To renovate,G,,Gas,Non flood zone,Yes,
20388720,Deerlijk,8540,229500,apartment,,2017,2,,89,1,,,30,,,,,Good,A,50,Gas,Non flood zone,Yes,
20393312,Saint-nicolas,4420,199000,house,,,3,209,145,Installed,,,25,135,West,2,,Good,D,260,Fuel oil,,Yes,840
20394490,Harelbeke,8530,349000,house,,1950,3,500,147,Installed,,,25,300,,3,,Just renovated,C,264,Gas,Non flood zone,Yes,
20393672,Vilvoorde,1800,498000,house,,2012,5,126,170,Hyper equipped,0,,38,58,,3,0,As new,B,130,Gas,Possible flood zone,Yes,
20393146,Ogy,7862,650000,house,,1900,7,1057,510,Hyper equipped,,1,40,1000,South West,,1,Good,D,281,Fuel oil,Non flood zone,Yes,1353
20404345,Gentbrugge,9050,349000,house,,,3,70,126,,,,,,,2,,Just renovated,B,189,,Non flood zone,Yes,
20404689,Kruibeke,9150,485000,house,,1993,4,524,204,,0,,,,,,,Good,F,571,Electric,Non flood zone,Yes,1309
20404118,Kruibeke,9150,535000,house,,2012,4,380,174,,0,,,,,,,Good,A,86,Gas,Non flood zone,Yes,745
20405670,Sint-katherina-lombeek,1742,598000,house,,1962,3,,180,Installed,,,,,,3,,Good,B,101,,Non flood zone,Yes,1245
20390923,Sint-gillis-waas,9170,239000,house,,1951,3,702,80,1,,,,,,4,,To renovate,F,1103,,Non flood zone,,448
20390078,Kapellen,2950,253000,house,,1935,2,60,89,Installed,,,28,,,2,,To be done up,C,226,Gas,Non flood zone,Yes,287
20389156,Fleron,4620,299000,house,,2001,4,993,131,Installed,0,1,40,660,,3,0,As new,D,324,Electric,Non flood zone,Yes,1187
20405994,Gent-sint-amandsberg,9040,325000,apartment,,1979,2,,126,Installed,0,,12,,,3,0,As new,B,164,Gas,Non flood zone,Yes,
20390553,Braine-lalleud,1420,350000,house,,1900,3,125,107,Installed,0,,10,40,,3,,Good,E,387,Electric,Non flood zone,Yes,695
20386703,Mechelen,2812,359000,apartment,,2004,2,,95,Semi equipped,,,15,,,3,,Good,C,259,Gas,Non flood zone,Yes,1002
20397458,De-haan,8420,72000,apartment,,1958,1,,35,Installed,,,,,,,,Good,F,530,Electric,Non flood zone,Yes,354
